Subdistt,Town/Village,Ward,EB,No_HH,TOT_P,TOT_M,TOT_F,P_06,M_06,F_06,P_SC,M_SC,F_SC,P_ST,M_ST,F_ST,P_LIT,M_LIT,F_LIT,P_ILL,M_ILL,F_ILL,TOT_WORK_P,TOT_WORK_M,TOT_WORK_F,MAINWORK_P,MAINWORK_M,MAINWORK_F,MAIN_CL_P,MAIN_CL_M,MAIN_CL_F,MAIN_AL_P,MAIN_AL_M,MAIN_AL_F,MAIN_HH_P,MAIN_HH_M,MAIN_HH_F,MAIN_OT_P,MAIN_OT_M,MAIN_OT_F,MARGWORK_P,MARGWORK_M,MARGWORK_F,MARG_CL_P,MARG_CL_M,MARG_CL_F,MARG_AL_P,MARG_AL_M,MARG_AL_F,MARG_HH_P,MARG_HH_M,MARG_HH_F,MARG_OT_P,MARG_OT_M,MARG_OT_F,MARGWORK_3_6_P,MARGWORK_3_6_M,MARGWORK_3_6_F,MARG_CL_3_6_P,MARG_CL_3_6_M,MARG_CL_3_6_F,MARG_AL_3_6_P,MARG_AL_3_6_M,MARG_AL_3_6_F,MARG_HH_3_6_P,MARG_HH_3_6_M,MARG_HH_3_6_F,MARG_OT_3_6_P,MARG_OT_3_6_M,MARG_OT_3_6_F,MARGWORK_0_3_P,MARGWORK_0_3_M,MARGWORK_0_3_F,MARG_CL_0_3_P,MARG_CL_0_3_M,MARG_CL_0_3_F,MARG_AL_0_3_P,MARG_AL_0_3_M,MARG_AL_0_3_F,MARG_HH_0_3_P,MARG_HH_0_3_M,MARG_HH_0_3_F,MARG_OT_0_3_P,MARG_OT_0_3_M,MARG_OT_0_3_F,NON_WORK_P,NON_WORK_M,NON_WORK_F,Level
0,0,0,0,169059574,835831276,428860572,406970703,121561378,63209623,58351755,154113300,79253120,74860179,94141615,47292909,46848706,484344693,282208479,202136214,351486582,146652093,204834489,349478338,227417403,122060935,246512836,178620564,67892272,92855890,70532954,22322936,80988897,51659964,29328933,7273984,4189608,3084376,65394063,52238036,13156026,102965502,48796839,54168663,22249312,9378188,12871123,56049917,26298819,29751097,4710774,1696778,3013995,19955497,11423051,8532445,83129389,40091765,43037623,17317537,7331465,9986071,46114891,22005606,24109284,3554334,1310120,2244214,16142627,9444572,6698054,19836112,8705073,11131039,4931775,2046723,2885052,9935026,4293212,5641813,1156440,386658,769781,3812870,1978479,1834391,486352937,201443168,284909768,0
0,0,0,0,183539994,903339477,463856355,439483121,129293526,67267533,62025993,162621509,83624170,78997339,96014462,48238739,47775723,534620565,309670005,224950560,368718911,154186350,214532561,373313623,246232545,127081078,267403546,195647650,71755895,93411497,70989134,22422363,81921317,52307262,29614054,8184624,4792852,3391772,83886107,67558401,16327705,105910076,50584894,55325182,22360388,9435361,12925027,56430651,26512610,29918040,4943814,1793801,3150013,22175221,12843120,9332101,85637846,41621461,44016384,17412978,7381700,10031277,46429670,22185591,24244079,3739868,1388283,2351584,18055329,10665885,7389443,20272230,8963432,11308798,4947410,2053660,2893749,10000980,4327019,5673961,1203946,405517,798428,4119892,2177234,1942658,530025854,217623810,312402043,0
0,0,0,0,192324844,944294743,485087281,459207461,133984396,69729349,64255046,167783192,86275959,81507233,97150664,48812546,48338117,565121477,326330116,238791361,379173265,158757164,220416100,387773798,257647145,130126653,280077333,205977489,74099843,93748567,71265884,22482682,82486989,52699960,29787029,8737083,5158822,3578260,95104693,76852822,18251870,107696464,51669655,56026809,22427775,9470046,12957728,56661632,26642311,30019320,5085193,1852662,3232530,23521864,13704634,9817229,87159654,42549483,44610170,17470879,7412176,10058703,46620638,22294782,24325855,3852426,1435703,2416722,19215709,11406820,7808889,20536810,9120171,11416639,4956895,2057870,2899025,10040993,4347528,5693464,1232767,416958,815808,4306154,2297814,2008340,556520944,227440136,329080808,0
0,0,0,0,190533172,935941908,480757229,455184678,133027692,69227261,63800430,166730466,85735126,80995340,96918936,48695518,48223417,558900810,322932283,235968527,377041098,157824946,219216151,384824642,255319135,129505507,277492512,203870717,73621794,93679821,71209441,22470380,82371620,52619869,29751750,8624409,5084182,3540226,92816660,74957223,17859436,107332130,51448417,55883712,22414031,9462972,12951059,56614523,26615859,29998664,5056359,1840657,3215701,23247216,13528928,9718287,86849280,42360213,44489067,17459070,7405960,10053109,46581690,22272513,24309177,3829469,1426032,2403437,18979049,11255706,7723343,20482849,9088204,11394645,4954961,2057011,2897949,10032833,4343345,5689487,1226889,414625,812263,4268166,2273221,1994944,551117265,225438094,325679171,0
0,0,0,0,231000003,1124599623,578556081,546043542,154635873,80567454,74068418,190507417,97950415,92557002,102152775,51338725,50814049,699401237,399675978,299725258,425198385,178880102,246318283,451434480,307899733,143534747,335873472,251454435,84419036,95232513,72484275,22748237,84977351,54428803,30548547,11169275,6770002,4399273,144494331,117771354,26722977,115561008,56445297,59115710,22724444,9622747,13101697,57678519,27213317,30465201,5707610,2111796,3595814,29450434,17497436,11952997,93859388,46635085,47224302,17725789,7546346,10179442,47461370,22775496,24685874,4347960,1644468,2703492,24324267,14668774,9655492,21701620,9810212,11891408,4998654,2076400,2922254,10217148,4437821,5779327,1359649,467328,892321,5126167,2828662,2297504,673165142,270656347,402508795,0
0,0,0,0,243512282,1182932285,608795328,574136957,161317087,84073824,77243263,197859213,101727363,96131849,103771070,52156001,51615068,742843743,423405005,319438737,440088541,185390322,254698219,472030135,324157570,147872565,353924771,266167245,87757526,95712603,72878452,22834151,85783039,54988122,30794916,11956143,7291254,4664888,160472984,131009415,29463569,118105364,57990325,60115039,22820423,9672149,13148274,58007505,27398050,30609454,5908976,2195631,3713344,31368459,18724493,12643965,96026901,47956869,48070032,17808258,7589753,10218504,47733366,22931017,24802348,4508277,1712007,2796269,25976999,15724089,10252910,22078462,10033455,12045006,5012165,2082395,2929769,10274138,4467032,5807105,1400698,483623,917074,5391459,3000403,2391055,710902149,284637758,426264391,0
0,0,0,0,197608747,968928473,497857236,471071237,136805855,71210080,65595775,170887836,87870954,83016882,97834066,49157680,48676386,583467134,336350822,247116311,385461339,161506413,223954925,396471289,264512786,131958502,287700349,212190670,75509679,93951308,71432344,22518963,82827229,52936159,29891069,9069376,5378946,3690429,101852436,82443220,19409215,108770939,52322116,56448823,22468307,9490908,12977398,56800561,26720324,30080237,5170229,1888065,3282163,24331841,14222817,10109023,88074989,43107669,44967320,17505706,7430507,10075198,46735501,22360459,24375042,3920127,1464225,2455901,19913654,11852477,8061177,20695950,9214446,11481503,4962601,2060401,2902199,10065060,4359864,5705195,1250102,423840,826261,4418186,2370339,2047846,572457184,233344449,339112734,0
0,0,0,0,177985402,877443784,450432207,427011576,126327526,65710946,60616580,159357817,81947464,77410352,95296051,47875925,47420126,515335078,299135948,216199130,362108705,151296259,210812446,364170567,239015182,125155385,259390010,189116174,70273835,93198370,70814146,22384223,81563647,52058963,29504683,7835309,4561451,3273857,76792683,61681612,15111070,104780557,49899008,54881549,22317780,9413430,12904350,56284604,26430602,29854002,4854422,1756584,3097837,21323750,12298391,9025359,84675618,41034680,43640938,17376367,7362430,10013936,46308923,22116550,24192372,3668698,1358300,2310397,17321629,10197398,7124231,20104938,8864327,11240611,4941412,2050999,2890413,9975681,4314051,5661629,1185723,398283,787440,4002121,2100993,1901127,513273216,211417024,301856191,0
0,0,0,0,238428268,1159230440,596508456,562721984,158602363,82649109,75953253,194872016,100192706,94679310,103113521,51823924,51289597,725192096,413763379,311428717,434038343,182745076,251293267,463661667,317551653,146110014,346590130,260189106,86401024,95517532,72718289,22799242,85455670,54760859,30694811,11636421,7079458,4556963,153980506,125630499,28350006,117071536,57362546,59708990,22781425,9652076,13129349,57873830,27322989,30550841,5827156,2161567,3665589,30589123,18225913,12363210,95146193,47419799,47726393,17774749,7572116,10202633,47622848,22867826,24755022,4443137,1684564,2758572,25305458,15295291,10010166,21925343,9942746,11982596,5006675,2079959,2926716,10250982,4455163,5795818,1384019,477002,907016,5283665,2930621,2353044,695568772,278956802,416611970,0
0,0,0,0,219030713,1068798393,549629110,519169283,148244599,77213249,71031350,183474664,94337374,89137290,100604709,50556917,50047791,657843983,376976707,280867275,410954410,172652402,238302007,431732604,292347430,139385174,318605536,237380110,81225425,94773258,72107204,22666053,84206627,53893756,30312871,10416554,6271370,4145184,129209096,105107779,24101316,113127068,54967319,58159749,22632630,9575488,13057141,57363810,27036601,30327209,5514983,2031598,3483384,27615644,16323630,11292014,91785936,45370662,46415273,17646899,7504823,10142075,47201178,22626723,24574454,4194601,1579859,2614742,22743257,13659256,9084000,21341132,9596656,11744475,4985731,2070665,2915065,10162631,4409877,5752754,1320381,451739,868641,4872387,2664374,2208013,637065788,257281680,379784108,0
0,0,0,0,195378829,958532523,492468048,466064475,135615140,70585180,65029959,169577611,87197833,82379778,97545656,49012026,48533630,575724883,332121874,243603008,382807640,160346173,222461467,392800766,261615342,131185423,284483277,209568578,74914698,93865747,71362095,22503652,82683640,52836478,29847162,8929141,5286049,3643092,99004747,80083955,18920792,108317488,52046763,56270724,22451201,9482104,12969097,56741930,26687401,30054529,5134342,1873124,3261217,23990013,14004133,9985880,87688698,42872103,44816595,17491008,7422771,10068237,46687026,22332742,24354284,3891556,1452188,2439367,19619107,11664400,7954706,20628790,9174660,11454129,4960193,2059333,2900860,10054903,4354658,5700244,1242786,420936,821850,4370906,2339732,2031174,565731757,230852705,334879051,0
0,0,0,0,244360506,1186886733,610845286,576041446,161770016,84311525,77458490,198357600,101983408,96374192,103880776,52211405,51669371,745788768,425013628,320775140,441097965,185831658,255266306,473426342,325259710,148166631,355148492,267164646,87983846,95745149,72905174,22839975,85837657,55026039,30811617,12009486,7326591,4682895,161556198,131906840,29649358,118277849,58095064,60182784,22826930,9675498,13151432,58029807,27410574,30619233,5922627,2201314,3721312,31498484,18807677,12690807,96173840,48046474,48127365,17813849,7592696,10221152,47751805,22941560,24810244,4519145,1716586,2802559,26089040,15795630,10293409,22104008,10048589,12055419,5013080,2082801,2930279,10278002,4469013,5808989,1403481,484728,918753,5409444,3012046,2397397,713460391,285585576,427874815,0
0,0,0,0,224346686,1093581638,562476572,531105066,151083183,78702967,72380216,186598152,95942050,90656101,101292258,50904145,50388113,676300989,387058234,289242754,417280649,175418337,241862311,440482885,299254742,141228142,326274820,243631002,82643817,94977229,72274675,22702554,84548932,54131389,30417543,10750863,6492829,4258033,135997795,110732108,25265686,114208065,55623740,58584324,22673408,9596477,13076930,57503583,27115087,30388496,5600535,2067217,3533318,28430537,16844958,11585579,92706827,45932236,46774591,17681937,7523265,10158671,47316738,22692798,24623939,4262713,1608554,2654159,23445438,14107618,9337820,21501237,9691503,11809733,4991471,2073212,2918258,10186844,4422288,5764556,1337821,458662,879158,4985099,2737340,2247759,653098753,263221829,389876923,0
0,0,0,0,223197985,1088226354,559700430,528525923,150469808,78381061,72088746,185923213,95595304,90327909,101143689,50829114,50314574,672312709,384879769,287432940,415913645,174820661,241092983,438592082,297762177,140829905,324617604,242280279,82337324,94933154,72238487,22694666,84474965,54080040,30394925,10678624,6444975,4233648,134530859,109516776,25014083,113974478,55481897,58492580,22664596,9591942,13072654,57473380,27098127,30375253,5582048,2059520,3522528,28254451,16732307,11522144,92507837,45810888,46696948,17674366,7519280,10155085,47291767,22678521,24613246,4247995,1602353,2645642,23293707,14010733,9282973,21466640,9671008,11795632,4990230,2072662,2917568,10181612,4419606,5762006,1334053,457166,876886,4960744,2721573,2239171,649634272,261938253,387696018,0
0,0,0,0,190484719,935716018,480640129,455075888,133001819,69213683,63788136,166701996,85720500,80981496,96912669,48692353,48220315,558732581,322840394,235892187,376983436,157799735,219183700,384744887,255256177,129488709,277422609,203813742,73608866,93677962,71207915,22470047,82368500,52617703,29750796,8621362,5082164,3539198,92754783,74905959,17848824,107322277,51442434,55879842,22413660,9462781,12950879,56613249,26615143,29998105,5055579,1840332,3215246,23239788,13524176,9715611,86840887,42355094,44485792,17458751,7405792,10052958,46580637,22271911,24308726,3828849,1425770,2403078,18972649,11251620,7721029,20481390,9087340,11394050,4954908,2056988,2897920,10032612,4343232,5689379,1226730,414562,812168,4267138,2272556,1994582,550971131,225383952,325587178,0
0,0,0,0,197930425,970428149,498634657,471793491,136977623,71300225,65677397,171076843,87968056,83108787,97875671,49178691,48696979,584583998,336960872,247623125,385844150,161673785,224170365,397000783,264930760,132070023,288164431,212568922,75595508,93963650,71442478,22521172,82847942,52950538,29897403,9089605,5392347,3697258,102263231,82783558,19479673,108836352,52361837,56474515,22470774,9492178,12978595,56809019,26725073,30083946,5175406,1890221,3285185,24381151,14254363,10126788,88130714,43141651,44989062,17507826,7431623,10076203,46742494,22364457,24378036,3924248,1465961,2458287,19956144,11879608,8076536,20705638,9220186,11485452,4962948,2060555,2902392,10066525,4360615,5705909,1251157,424259,826898,4425007,2374755,2050251,573427365,233703897,339723467,0
0,0,0,0,240378440,1168322211,601221567,567100644,159643702,83195614,76448087,196017872,100781384,95236488,103365750,51951305,51414444,731963077,417461803,314501274,436359134,183759764,252599370,466871721,320085611,146786109,349403619,262482255,86921363,95592359,72779726,22812633,85581245,54848034,30733210,11759063,7160701,4598362,156470950,127693793,28777157,117468101,57603355,59864746,22796384,9659775,13136608,57925106,27351782,30573324,5858541,2174634,3683907,30888068,18417163,12470905,95484023,47625813,47858210,17787603,7578882,10208721,47665241,22892065,24773175,4468124,1695091,2773032,25563054,15459773,10103280,21984077,9977541,12006536,5008781,2080893,2927887,10259865,4459716,5800148,1390417,479542,910875,5325014,2957389,2367624,701450490,281135955,420314534,0
0,0,0,0,211304780,1032779836,530957340,501822496,144119162,75048178,69070984,178935165,92005229,86929936,99605463,50052275,49553187,631019622,362324790,268694831,401760214,168632549,233127665,419015445,282308734,136706710,307459435,228295420,79164014,94476817,71863813,22613004,83709141,53548394,30160746,9930688,5949513,3981174,119342787,96933699,22409088,111556010,54013314,57542695,22573366,9544984,13028381,57160672,26922534,30238137,5390646,1979832,3410813,26431325,15565962,10865363,90447566,44554503,45893062,17595977,7478020,10117956,47033229,22530694,24502535,4095611,1538155,2557455,21722747,13007632,8715114,21108444,9458810,11649633,4977389,2066963,2910425,10127442,4391840,5735602,1295034,441677,853357,4708577,2558329,2150248,613764391,248648605,365115785,0
0,0,0,0,239827832,1165755254,599890874,565864379,159349691,83041314,76308376,195694353,100615178,95079175,103294536,51915340,51379195,730051368,416417595,313633772,435703885,183473278,252230606,465965399,319370177,146595221,348609263,261834811,86774451,95571233,72762380,22808852,85545790,54823421,30722369,11724437,7137763,4586673,155767802,127111246,28656556,117356135,57535365,59820770,22792161,9657601,13134559,57910629,27343653,30566976,5849680,2170944,3678735,30803664,18363166,12440498,95388641,47567647,47820993,17783974,7576971,10207002,47653272,22885221,24768050,4461069,1692119,2768950,25490324,15413334,10076990,21967494,9967717,11999776,5008186,2080630,2927556,10257357,4458431,5798926,1388610,478825,909785,5313339,2949831,2363508,699789855,280520697,419269157,0
0,0,0,0,226306387,1102717829,567212710,535505119,152129610,79252142,72877467,187749606,96533604,91216002,101545719,51032148,50513570,683105050,390774727,292330323,419612779,176437983,243174795,443708622,301801081,141907541,329102054,245935355,83166699,95052422,72336411,22716010,84675121,54218991,30456130,10874104,6574469,4299635,138500407,112805483,25694924,114606567,55865725,58740841,22688440,9604215,13084225,57555109,27144020,30411089,5632073,2080347,3551726,28730943,17037142,11693800,93046308,46139257,46907051,17694853,7530063,10164789,47359339,22717157,24642182,4287822,1619132,2668690,23704292,14272903,9431388,21560259,9726468,11833790,4993587,2074151,2919435,10195770,4426863,5768907,1344250,461215,883035,5026650,2764238,2262411,659009207,265411629,393597577,0
0,0,0,0,187962699,923958275,474544997,449413277,131655129,68506926,63148203,165220142,84959204,80260937,96586480,48527620,48058859,549976152,318057485,231918667,373982122,156487512,217494610,380593552,251979189,128614363,273784124,200848175,72935948,93581194,71128463,22452730,82206103,52504965,29701138,8462758,4977098,3485659,89534068,72237648,17296420,106809428,51131013,55678414,22394314,9452823,12941490,56546937,26577908,29969029,5014991,1823434,3191556,22853184,13276846,9576337,86403995,42088671,44315324,17442128,7397043,10045084,46525812,22240563,24285249,3796535,1412157,2384377,18639519,11038906,7600612,20405432,9042342,11363090,4952185,2055780,2896405,10021125,4337344,5683780,1218456,411277,807178,4213665,2237939,1975725,543364723,222565808,320798914,0
0,0,0,0,214013916,1045409921,537504688,507905232,145565767,75807371,69758396,180526963,92823007,87703955,99955854,50229230,49726623,640425716,367462557,272963158,404984204,170042130,234942073,423474780,285828852,137645927,311367870,231481011,79886858,94580766,71949159,22631606,83883587,53669497,30214089,10101059,6062373,4038685,122802457,99799980,23002476,112106909,54347840,57759068,22594147,9555681,13038466,57231903,26962532,30269370,5434245,1997984,3436260,26846612,15831642,11014970,90916872,44840693,46076178,17613833,7487419,10126414,47092121,22564367,24527754,4130322,1552778,2577543,22080594,13236127,8844466,21190037,9507147,11682890,4980314,2068261,2912052,10139781,4398164,5741616,1303922,445205,858716,4766018,2595514,2170504,621935141,251675835,370259305,0
0,0,0,0,187139079,920118531,472554500,447564030,131215339,68276120,62939219,164736210,84710587,80025623,96479956,48473823,48006132,547116552,316495523,230621028,373001979,156058977,216943001,379237844,250909017,128328826,272595898,199879705,72716192,93549592,71102516,22447075,82153068,52468147,29684920,8410962,4942787,3468175,88482274,71366253,17116021,106641946,51029312,55612633,22387996,9449571,12938424,56525282,26565748,29959534,5001736,1817916,3183820,22726930,13196075,9530854,86261318,42001664,44259654,17436700,7394186,10042513,46507908,22230326,24277582,3785982,1407711,2378270,18530728,10969440,7561287,20380627,9027647,11352979,4951296,2055385,2895911,10017373,4335421,5681951,1215754,410204,805549,4196202,2226635,1969567,540880686,221645482,319235203,0
0,0,0,0,208555413,1019962195,524312764,495649431,142651075,74277711,68373364,177319730,91175307,86144422,99249870,49872693,49377177,621473847,357110728,264363119,398488347,167202035,231286312,414489889,278736343,135753546,303492959,225062523,78430436,94371326,71777199,22594126,83532104,53425493,30106611,9757786,5834976,3922810,115831742,94024853,21806888,110996930,53673820,57323110,22552276,9534129,13018147,57088382,26881942,30206440,5346399,1961411,3384987,26009871,15296336,10713534,89971290,44264063,45707227,17577856,7468482,10109373,46973463,22496521,24476942,4060384,1523314,2537069,21359587,12775744,8583842,21025639,9409756,11615882,4974420,2065646,2908774,10114919,4385421,5729498,1286015,438096,847918,4650284,2520591,2129692,605472306,245576420,359895885,0
0,0,0,0,207218449,1013729225,521081635,492647589,141937173,73903048,68034125,176534174,90771732,85762442,99076952,49785365,49291586,616831922,354575230,262256691,396897302,166506404,230390898,412289199,276999158,135290041,301564139,223490427,78073711,94320027,71735080,22584946,83446014,53365728,30080286,9673708,5779279,3894428,114124388,92610338,21514050,110725060,53508730,57216329,22542021,9528850,13013170,57053230,26862203,30191026,5324882,1952453,3372429,25804926,15165223,10639702,89739687,44122827,45616859,17569044,7463844,10105199,46944399,22479903,24464496,4043254,1516097,2527156,21182988,12662982,8520006,20985373,9385902,11599470,4972977,2065005,2907971,10108830,4382299,5726530,1281628,436355,845273,4621937,2502241,2119696,601440025,244082476,357357548,0
0,0,0,0,214918397,1049626640,539690606,509936033,146048735,76060837,69987897,181058405,93096033,87962372,100072836,50288309,49784526,643566064,369177868,274388195,406060575,170512737,235547838,424963587,287004090,137959496,312672752,232544563,80128189,94615470,71977653,22637816,83941828,53709929,30231899,10157940,6100053,4057886,123957513,100756926,23200587,112290834,54459526,57831307,22601085,9559252,13041833,57255685,26975886,30279798,5448801,2004045,3444756,26985262,15920343,11064918,91073556,44936242,46137314,17619794,7490557,10129237,47111783,22575609,24536173,4141911,1557661,2584250,22200066,13312413,8887652,21217278,9523284,11693993,4981290,2068695,2912595,10143901,4400276,5743624,1306890,446383,860506,4785195,2607929,2177266,624663052,252686516,371976536,0
0,0,0,0,170669018,843334560,432750222,410584337,122420777,63660644,58760132,155058956,79738946,75320009,94349775,47398034,46951741,489932669,285260725,204671943,353401891,147489497,205912393,352127541,229508635,122618905,248834760,180513061,68321699,92917644,70583657,22333986,81092532,51731909,29360623,7375198,4256656,3118542,67449385,53940838,13508546,103292780,48995574,54297205,22261658,9384543,12877114,56092234,26322581,29769652,4736676,1707562,3029113,20202211,11580887,8621324,83408194,40261785,43146409,17328145,7337049,9991095,46149877,22025611,24124265,3574955,1318807,2256147,16355216,9580317,6774899,19884585,8733789,11150796,4933513,2047494,2886018,9942357,4296970,5645386,1161720,388754,772965,3846995,2000569,1846425,491207019,203241586,287965432,0
0,0,0,0,177340101,874435369,448872666,425562703,125982953,65530110,60452842,158978660,81752674,77225985,95212590,47833775,47378814,513094600,297912161,215182438,361340769,150960505,210380264,363108379,238176710,124931669,258459043,188357384,70101658,93173610,70793817,22379792,81522095,52030117,29491977,7794727,4534569,3260158,75968609,60998880,14969729,104649336,49819325,54830010,22312830,9410882,12901948,56267637,26421074,29846562,4844036,1752260,3091776,21224831,12235108,8989723,84563832,40966511,43597321,17372114,7360192,10011922,46294895,22108529,24186365,3660430,1354817,2305612,17236392,10142971,7093420,20085503,8852814,11232689,4940716,2050690,2890025,9972742,4312544,5660197,1183606,397443,786163,3988439,2092136,1896303,511326990,210695955,300631034,0
0,0,0,0,171155165,845600990,433925124,411675866,122680366,63796879,58883486,155344599,79885694,75458905,94412652,47429788,46982863,491620563,286182681,205437882,353980426,147742442,206237983,352927755,230140310,122787444,249536117,181084705,68451411,92936297,70598972,22337324,81123836,51753640,29370195,7405771,4276909,3128862,68070212,54455183,13615028,103391637,49055604,54336033,22265387,9386462,12878924,56105016,26329759,29775257,4744499,1710819,3033680,20276733,11628562,8648171,83492410,40313141,43179269,17331349,7338735,9992613,46160445,22031654,24128791,3581184,1321431,2259752,16419431,9621319,6798111,19899227,8742463,11156764,4934037,2047727,2886310,9944571,4298105,5646466,1163315,389387,773927,3857302,2007242,1850059,492673235,203784814,288888421,0
0,0,0,0,220091349,1073743116,552192420,521550695,148810950,77510476,71300474,184097859,94657537,89440321,100741888,50626195,50115692,661526502,378988161,282538340,412216613,173204258,239012355,433478450,293725568,139752881,320135702,238627280,81508421,94813954,72140618,22673335,84274923,53941168,30333755,10483255,6315555,4167699,130563569,106229938,24333630,113342747,55098287,58244460,22640766,9579676,13061089,57391697,27052260,30339436,5532052,2038705,3493347,27778231,16427645,11350586,91969671,45482707,46486964,17653890,7508502,10145387,47224234,22639907,24584327,4208191,1585584,2622606,22883355,13748712,9134642,21373076,9615580,11757495,4986876,2071173,2915702,10167462,4412353,5755109,1323861,453120,870740,4894875,2678932,2215943,640264666,258466851,381797814,0
0,0,0,0,194040764,952294417,489234257,463060160,134900650,70210209,64690441,168791409,86793925,81997483,97372596,48924627,48447968,571079133,329584288,241494845,381215284,159649969,221565315,390598263,259876726,130721536,282552868,207995187,74557680,93814406,71319941,22494464,82597480,52776664,29820815,8844993,5230306,3614687,97295987,78668274,18627712,108045394,51881538,56163856,22440937,9476821,12964116,56706748,26667645,30039102,5112808,1864159,3248648,23784899,13872911,9911988,87456904,42730751,44726152,17482189,7418129,10064060,46657939,22316111,24341828,3874411,1444965,2429445,19442363,11551545,7890818,20588490,9150786,11437703,4958748,2058692,2900056,10048809,4351534,5697274,1238396,419193,819203,4342536,2321366,2021169,561696154,229357530,332338623,0
0,0,0,0,209750552,1025533974,527201135,498332839,143289247,74612630,68676617,178021953,91536071,86485882,99404445,49950757,49453688,625623359,359377261,266246097,399910615,167823874,232086741,416457131,280289248,136167883,305217171,226467851,78749319,94417183,71814850,22602332,83609061,53478917,30130143,9832946,5884765,3948181,117357980,95289317,22068662,111239960,53821396,57418563,22561444,9538848,13022596,57119806,26899587,30220219,5365633,1969419,3396214,26193075,15413541,10779533,90178325,44390316,45788009,17585733,7472629,10113104,46999443,22511376,24488067,4075697,1529765,2545931,21517451,12876545,8640905,21061634,9431080,11630553,4975711,2066219,2909491,10120363,4388211,5732151,1289935,439653,850282,4675624,2536996,2138627,609076843,246911887,362164955,0
0,0,0,0,242024829,1175997728,605200501,570797226,160522828,83656988,76865839,196985235,101278362,95706873,103578688,52058844,51519844,737679320,420584111,317095209,438318407,184616390,253702017,469581734,322224846,147356887,351778841,264418193,87360648,95655530,72831592,22823937,85687259,54921631,30765628,11862601,7229288,4633312,158573450,129435681,29137769,117802892,57806652,59996239,22809013,9666276,13142737,57968395,27376089,30592305,5885037,2185665,3699372,31140445,18578621,12561823,95769229,47799736,47969492,17798454,7584593,10213861,47701031,22912529,24788501,4489219,1703978,2785240,25780523,15598634,10181889,22033663,10006916,12026746,5010558,2081682,2928876,10267363,4463560,5803803,1395818,481686,914132,5359921,2979987,2379934,706415993,282975655,423440338,0
0,0,0,0,188777837,927758478,476514996,451243482,132090391,68735356,63355035,165699090,85205262,80493828,96691907,48580864,48111043,552806305,319603362,233202943,374952173,156911634,218040539,381935299,253038339,128896959,274960113,201806672,73153441,93612470,71154142,22458327,82258591,52541403,29717188,8514020,5011056,3502963,90575031,73100069,17474961,106975185,51231667,55743518,22400567,9456041,12944525,56568370,26589943,29978427,5028109,1828896,3199213,22978138,13356786,9621352,86545202,42174781,44370421,17447501,7399871,10047629,46543532,22250695,24292837,3806979,1416557,2390421,18747189,11107657,7639532,20429982,9056886,11373096,4953065,2056170,2896895,10024837,4339247,5685590,1221130,412339,808791,4230948,2249128,1981820,545823179,223476656,322346522,0
0,0,0,0,216306294,1056097063,543044828,513052234,146789834,76449773,70340060,181873887,93514983,88358904,100252342,50378964,49873378,648384829,371809959,276574870,407712233,171234869,236477364,427248115,288807455,138440659,314675053,234176549,80498503,94668723,72021377,22647346,84031197,53771970,30259227,10245221,6157872,4087349,125729910,102225329,23504581,112573061,54630905,57942156,22611732,9564732,13047000,57292177,26996377,30295799,5471137,2013344,3457793,27198014,16056451,11141563,91313983,45082858,46231125,17628942,7495371,10133570,47141954,22592860,24549093,4159694,1565152,2594541,22383392,13429472,8953919,21259078,9548047,11711031,4982789,2069360,2913429,10150222,4403516,5746706,1311443,448191,863252,4814622,2626979,2187643,628848947,254237373,374611574,0
0,0,0,0,188386063,925932014,475568170,450363844,131881195,68625568,63255626,165468897,85087001,80381895,96641236,48555274,48085962,551446069,318860378,232585691,374485945,156707791,217778153,381290425,252529287,128761137,274394906,201345996,73048909,93597438,71141800,22455637,82233364,52523890,29709474,8489382,4994735,3494646,90074720,72685570,17389150,106895518,51183291,55712227,22397561,9454495,12943066,56558069,26584159,29973910,5021804,1826271,3195533,22918082,13318365,9599717,86477335,42133395,44343940,17444918,7398512,10046406,46535015,22245825,24289190,3801959,1414442,2387517,18695440,11074614,7620826,20418183,9049896,11368287,4952642,2055982,2896660,10023053,4338333,5684720,1219845,411828,808016,4222642,2243751,1978891,544641589,223038882,321602707,0
0,0,0,0,187120098,920030041,472508628,447521413,131205204,68270801,62934402,164725058,84704857,80020200,96477501,48472583,48004917,547050650,316459526,230591123,372979391,156049101,216930289,379206601,250884355,128322246,272568514,199857386,72711128,93548863,71101918,22446945,82151846,52467299,29684547,8409769,4941996,3467772,88458035,71346171,17111863,106638086,51026968,55611117,22387850,9449496,12938354,56524783,26565468,29959315,5001430,1817789,3183641,22724021,13194214,9529806,86258030,41999659,44258371,17436574,7394120,10042454,46507496,22230090,24277405,3785739,1407608,2378130,18528220,10967839,7560380,20380055,9027308,11352746,4951276,2055376,2895899,10017287,4335377,5681909,1215691,410180,805511,4195800,2226374,1969425,540823440,221624273,319199166,0
